date,price_index_msft,price_index_aapl,price_index_gme,price_index_sp500
2017-06-26,1.290576395242452,1.32035494386092,0.7022266533732137,1.1830267931629903
2017-06-27,1.2664226898444646,1.3014125316914162,0.71053506148222,1.173476514754671
2017-06-28,1.2772186642268983,1.320463600144875,0.7148554336989034,1.1838125448654524
2017-06-29,1.2532479414455626,1.300977906555596,0.7181787969425057,1.1736317249675028
2017-06-30,1.2612991765782253,1.3040565012676568,0.7181787969425057,1.1754311933725239
2017-07-03,1.2473924977127173,1.2993480622962694,0.7178464606181456,1.1781473720970843
2017-07-05,1.2640439158279964,1.3046722202100687,0.7148554336989034,1.179859534757387
2017-07-06,1.254711802378774,1.2923578413618255,0.7018943170488535,1.1688056574122578
2017-07-07,1.2709972552607502,1.3055052517203913,0.6949152542372882,1.176289699862251
2017-07-10,1.280512351326624,1.313473379210431,0.6942505815885677,1.177381021671226
2017-07-11,1.2806953339432754,1.3177109742846793,0.6965769358590894,1.176459461032536
2017-07-12,1.30192131747484,1.3196305686345529,0.6975739448321701,1.1850542265681083
2017-07-13,1.3132662397072277,1.338029699384281,0.7032236623462944,1.1872756727392664
2017-07-14,1.331747483989021,1.349511046722202,0.6985709538052509,1.1928244378480104
2017-07-17,1.3421774931381518,1.3542194856935894,0.7072116982386175,1.1927613836990474
2017-07-18,1.3412625800548947,1.3589279246649766,0.7008973080757727,1.1934743806142445
2017-07-19,1.3515096065873742,1.3674393335747919,0.7095380525091393,1.1998865025318666
2017-07-20,1.3580969807868253,1.3612821441506702,0.701229644400133,1.1997021904041285
2017-07-21,1.3502287282708145,1.3606664252082579,0.6905948820206049,1.1992608113613876
2017-07-24,1.3467520585544372,1.3771097428467947,0.6912595546693254,1.1979851774246746
2017-07-25,1.357548032936871,1.383013400941688,0.706547025589897,1.2014871078516969
2017-07-26,1.3549862763037512,1.3895327779789932,0.6992356264539714,1.2018266301922667
2017-07-27,1.338700823421775,1.3632741760231801,0.7211698238617481,1.2006577032768757
2017-07-28,1.336505032021958,1.353676204273814,0.714523097374543,1.1990473973187437
2017-07-31,1.3302836230558097,1.3466859833393698,0.7208374875373879,1.1981743398715639
2017-08-01,1.3280878316559928,1.358674393335748,0.7098703888334995,1.2011087829579188
2017-08-02,1.3222323879231475,1.4228540383918868,0.71053506148222,1.2017005218943408
2017-08-03,1.3202195791399818,1.4086562839550887,0.7198404785643071,1.1990764992336496
2017-08-04,1.329917657822507,1.4160449112640348,0.7288135593220338,1.2013415982771667
2017-08-07,1.3247941445562672,1.4379572618616443,0.73678963110668,1.2033205284907746
2017-08-08,1.3319304666056726,1.4494748279608838,0.7291458956463942,1.2004151873193258
2017-08-09,1.326075022872827,1.4583484244838827,0.7337986041874376,1.1999786585957357
2017-08-10,1.3066788655077768,1.4063745019920317,0.7135260884014623,1.1826096657160043
2017-08-11,1.3266239707227814,1.4259326331039477,0.7231638418079097,1.1841181149719653
2017-08-14,1.346569075937786,1.4474103585657372,0.726154868727152,1.1960110975302176
2017-08-15,1.3397987191216834,1.4632379572618617,0.6955799268860087,1.1954145082746446
2017-08-16,1.3476669716376946,1.4573342991669687,0.7108673978065803,1.1971121199774948
2017-08-17,1.3247941445562672,1.4293734154291924,0.701229644400133,1.1786324040121843
2017-08-18,1.3264409881061299,1.4261137269105397,0.7052176802924559,1.176469161670838
2017-08-21,1.3202195791399818,1.4235059760956175,0.6972416085078099,1.17783695167142
2017-08-22,1.338700823421775,1.4467584208620066,0.7191758059155866,1.1895456221019345
2017-08-23,1.3306495882891125,1.4485693589279247,0.7138584247258225,1.1854374017810372
2017-08-24,1.3301006404391582,1.4421586381745743,0.7238285144566301,1.1829782899714802
2017-08-25,1.3324794144556267,1.4474827960883738,0.6447324692588899,1.1849572201850884
2017-08-28,1.3326623970722782,1.4620789568996742,0.6364240611498836,1.1855344081640573
